open_time_ms,open,high,low,close,volume
1767291540000,64693.08027930,64705.09441942,64693.08027930,64703.92950150,5.81700282
1767291600000,64703.92950150,64703.92950150,64670.51837964,64671.73078500,11.40939837
1767291660000,64671.73078500,64701.46539644,64671.73078500,64695.16828206,18.41053597
1767291720000,64695.16828206,64701.27606303,64687.13230361,64694.20418332,7.48910036
1767291780000,64694.20418332,64694.20418332,64655.63202134,64660.45927128,14.32603789
1767291840000,64660.45927128,64704.61655936,64660.45927128,64698.52316702,10.00476449
1767291900000,64698.52316702,64699.84121895,64694.44044645,64697.14083270,9.44311196
1767291960000,64697.14083270,64697.14083270,64645.98754296,64666.65306087,8.69846399
1767292020000,64666.65306087,64666.65306087,64598.08498156,64609.02618270,13.91406208
1767292080000,64609.02618270,64610.11050528,64599.09051310,64604.60050919,8.63268048
1767292140000,64604.60050919,64604.60050919,64539.47259771,64551.59725582,10.23317238
1767292200000,64551.59725582,64569.06917207,64538.88401221,64553.97659214,8.18784106
1767292260000,64553.97659214,64553.97659214,64509.61064786,64515.13309289,13.78940529
1767292320000,64515.13309289,64550.11906660,64515.13309289,64548.53265064,12.97550071
1767292380000,64548.53265064,64567.19214363,64512.70428869,64539.94821616,16.07292099
1767292440000,64539.94821616,64539.94821616,64511.17106310,64512.68346362,14.67319219
1767292500000,64512.68346362,64512.68346362,64489.26557066,64496.34386386,19.33945965
1767292560000,64496.34386386,64560.28863592,64496.34386386,64549.99332707,24.90287806
1767292620000,64549.99332707,64549.99332707,64543.25940641,64545.35413741,15.35116150
1767292680000,64545.35413741,64552.76137775,64545.35413741,64550.27481079,14.84018437
1767292740000,64550.27481079,64579.07622177,64550.27481079,64569.00505541,10.19375042
1767292800000,64569.00505541,64579.75983606,64569.00505541,64575.77934381,14.31466094
1767292860000,64575.77934381,64575.77934381,64546.81214199,64553.79150359,10.65551660
1767292920000,64553.79150359,64617.54585086,64553.79150359,64607.82949509,10.25078135
1767292980000,64607.82949509,64640.55950687,64607.82949509,64624.78174546,13.41259449
1767293040000,64624.78174546,64636.29663804,64607.26490561,64621.78077183,2.72920108
1767293100000,64621.78077183,64626.19834759,64594.03269899,64610.11552329,13.22928503
1767293160000,64610.11552329,64614.72540660,64578.77923181,64596.75231921,17.89967840
1767293220000,64596.75231921,64596.75231921,64583.31565510,64589.88786535,7.69214674
1767293280000,64589.88786535,64633.05186011,64589.88786535,64628.23188446,16.77930319
1767293340000,64628.23188446,64639.24351484,64602.75266532,64620.99809008,4.20608994
1767293400000,64620.99809008,64620.99809008,64572.72326406,64596.40210935,13.49903163
1767293460000,64596.40210935,64605.91368997,64587.32829331,64596.62099164,12.66645661
1767293520000,64596.62099164,64597.44592456,64588.02439509,64592.73515982,15.56562837
1767293580000,64592.73515982,64609.16648401,64590.32430426,64599.74539413,10.06354841
1767293640000,64599.74539413,64631.51631235,64599.74539413,64626.34057632,7.99527364
1767293700000,64626.34057632,64626.34057632,64617.87034282,64619.73678786,7.99220003
1767293760000,64619.73678786,64631.39532267,64619.73678786,64626.70885564,11.07770215
1767293820000,64626.70885564,64626.70885564,64577.19586893,64585.42452000,9.22386025
1767293880000,64585.42452000,64585.42452000,64567.45813102,64575.06248295,9.15620620
1767293940000,64575.06248295,64601.26811798,64575.06248295,64597.47603370,5.47662871
1767294000000,64597.47603370,64597.47603370,64555.56519957,64561.99690493,15.73187339
1767294060000,64561.99690493,64590.09161208,64561.99690493,64580.77375664,11.10019524
1767294120000,64580.77375664,64647.98862076,64580.77375664,64646.16278183,14.66390171
1767294180000,64646.16278183,64648.08872607,64641.55071123,64644.81971865,14.84958677
1767294240000,64644.81971865,64644.81971865,64626.45025306,64629.07383705,14.04122980
1767294300000,64629.07383705,64660.36494414,64629.07383705,64648.90270511,17.66870569
1767294360000,64648.90270511,64648.90270511,64593.62202362,64596.34039821,12.86803548
1767294420000,64596.34039821,64596.34039821,64551.57734731,64559.01755113,14.17831555
1767294480000,64559.01755113,64561.08296230,64557.00306279,64559.04301255,13.32687795
1767294540000,64559.04301255,64563.03450899,64559.04301255,64561.61660315,9.63280184
1767294600000,64561.61660315,64561.61660315,64538.51310769,64543.52960696,8.95402059
1767294660000,64543.52960696,64543.52960696,64519.12292442,64529.66511523,14.25778221
1767294720000,64529.66511523,64565.25128182,64529.66511523,64555.11585066,9.26488551
1767294780000,64555.11585066,64555.11585066,64515.91931161,64529.66868838,10.57126763
1767294840000,64529.66868838,64529.66868838,64506.86215884,64515.74847062,8.00201157
1767294900000,64515.74847062,64515.74847062,64487.75573114,64495.70767176,11.17095108
1767294960000,64495.70767176,64521.15829059,64491.55844401,64506.35836730,10.48117784
1767295020000,64506.35836730,64506.35836730,64487.63818192,64491.42476880,10.21327153
1767295080000,64491.42476880,64523.44541126,64491.42476880,64514.46978488,9.39252488
1767295140000,64514.46978488,64514.46978488,64479.66957491,64484.77870794,7.59387176
1767295200000,64484.77870794,64484.77870794,64432.66660561,64440.57507351,13.27854901
1767295260000,64440.57507351,64440.57507351,64424.74794881,64427.01039885,12.13218978
1767295320000,64427.01039885,64427.01039885,64399.21961203,64411.89955459,10.76296240
1767295380000,64411.89955459,64421.23675459,64407.09824196,64414.16749828,11.60243011
1767295440000,64414.16749828,64442.88704627,64414.16749828,64431.02113915,9.11409072
1767295500000,64431.02113915,64431.02113915,64390.32144734,64391.70492308,13.86038171
1767295560000,64391.70492308,64417.78004262,64391.70492308,64414.38117059,11.36709432
1767295620000,64414.38117059,64445.70399938,64414.38117059,64432.56747225,16.95602948
1767295680000,64432.56747225,64432.56747225,64398.44755485,64402.60625702,18.39796571
1767295740000,64402.60625702,64429.20856815,64402.60625702,64418.10096878,13.32079315
1767295800000,64418.10096878,64418.10096878,64342.95372630,64351.18453081,16.31282009
1767295860000,64351.18453081,64383.35112133,64351.18453081,64378.61502842,9.00678557
1767295920000,64378.61502842,64378.61502842,64353.35364677,64358.77272420,19.43786591
1767295980000,64358.77272420,64382.83846962,64358.77272420,64373.84533263,8.03246959
1767296040000,64373.84533263,64373.84533263,64358.71990149,64365.38013821,8.31546291
1767296100000,64365.38013821,64365.38013821,64340.98286212,64349.63411603,11.73437758
1767296160000,64349.63411603,64349.63411603,64329.42575873,64336.20565561,8.36950972
1767296220000,64336.20565561,64336.20565561,64292.91378989,64295.80995726,13.47540664
1767296280000,64295.80995726,64295.80995726,64277.51046493,64280.78429844,19.76564059
1767296340000,64280.78429844,64304.78791406,64280.78429844,64303.47966991,7.95362207
1767296400000,64303.47966991,64333.22232736,64303.47966991,64328.14214227,9.75772749
1767296460000,64328.14214227,64361.61350160,64328.14214227,64356.39276245,13.64158787
1767296520000,64356.39276245,64359.19501821,64351.93249489,64355.56375655,16.66331322
1767296580000,64355.56375655,64382.82931470,64355.56375655,64380.03556769,13.77330177
1767296640000,64380.03556769,64427.26664928,64380.03556769,64424.10735422,12.65604331
1767296700000,64424.10735422,64429.77044685,64424.10735422,64427.52155461,17.00441808
1767296760000,64427.52155461,64427.52155461,64392.66774624,64395.85183526,15.42951227
1767296820000,64395.85183526,64396.93703933,64381.63924120,64389.28814027,16.02626417
1767296880000,64389.28814027,64389.28814027,64371.84947135,64377.92295722,12.98875435
1767296940000,64377.92295722,64412.11415921,64377.92295722,64407.73892640,15.34495926
1767297000000,64407.73892640,64412.67311988,64407.73892640,64410.46856055,11.07821347
1767297060000,64410.46856055,64459.16305991,64410.46856055,64450.49000058,13.82716827
1767297120000,64450.49000058,64474.14349263,64450.49000058,64463.94987200,6.51387148
1767297180000,64463.94987200,64463.94987200,64437.57811514,64444.14256583,4.58728180
1767297240000,64444.14256583,64444.14256583,64410.08082356,64420.76014313,11.89923036
1767297300000,64420.76014313,64420.76014313,64352.13081206,64354.51351810,11.72942991
1767297360000,64354.51351810,64358.82441396,64349.23889986,64354.03165691,13.31665709
1767297420000,64354.03165691,64380.62041624,64344.33911488,64362.47976556,13.21417974
1767297480000,64362.47976556,64395.61382011,64362.47976556,64382.47858500,12.13911737
1767297540000,64382.47858500,64382.47858500,64356.10454025,64362.84333361,11.35230810
1767297600000,64362.84333361,64378.54233610,64362.84333361,64373.94704936,21.97185618
1767297660000,64373.94704936,64387.64109115,64357.72669522,64372.68389319,8.17019620
1767297720000,64372.68389319,64383.45300458,64372.68389319,64379.23775502,10.52646238
1767297780000,64379.23775502,64411.16645757,64379.23775502,64401.32607968,15.71024790
1767297840000,64401.32607968,64401.32607968,64358.12148987,64366.53295213,15.24007459
1767297900000,64366.53295213,64380.33103347,64351.48685617,64365.90894482,18.04730990
1767297960000,64365.90894482,64388.22340375,64360.79437964,64374.50889170,16.07329575
1767298020000,64374.50889170,64374.50889170,64359.73084245,64366.37540174,9.14384559
1767298080000,64366.37540174,64400.62121514,64366.37540174,64393.16887034,8.36505308
1767298140000,64393.16887034,64424.64654183,64392.67235706,64408.65944945,11.08993959
1767298200000,64408.65944945,64408.65944945,64383.52137959,64385.12854417,6.37307610
1767298260000,64385.12854417,64410.35678266,64379.06573187,64394.71125727,6.85465149
1767298320000,64394.71125727,64403.25338916,64394.71125727,64401.40504838,5.91729030
1767298380000,64401.40504838,64406.24390270,64398.32213664,64402.28301967,15.23664538
1767298440000,64402.28301967,64402.28301967,64378.73321516,64382.04994239,12.79428596
1767298500000,64382.04994239,64389.59059040,64354.24209448,64371.91634244,14.21946536
1767298560000,64371.91634244,64409.84599715,64371.91634244,64398.88308109,14.17678446
1767298620000,64398.88308109,64398.88308109,64378.83873376,64385.42089576,10.18423987
1767298680000,64385.42089576,64385.42089576,64353.77901312,64360.92981712,13.41700979
1767298740000,64360.92981712,64360.92981712,64339.05099721,64345.22002242,12.06343739
1767298800000,64345.22002242,64345.22002242,64319.01468708,64325.99945402,13.53643143
1767298860000,64325.99945402,64341.52292171,64315.33802109,64328.43047140,9.31155778
1767298920000,64328.43047140,64356.80157719,64318.20243171,64337.50200445,19.14250928
1767298980000,64337.50200445,64337.50200445,64293.99663788,64302.34126276,6.32704399
1767299040000,64302.34126276,64302.34126276,64268.05742727,64269.27074444,13.55332643
1767299100000,64269.27074444,64269.27074444,64214.94938173,64218.71389118,13.19591453
1767299160000,64218.71389118,64218.71389118,64207.59876629,64209.55283049,18.93808275
1767299220000,64209.55283049,64229.86994964,64209.55283049,64222.13204469,12.22184336
1767299280000,64222.13204469,64252.57863523,64222.13204469,64248.83722308,12.41757969
1767299340000,64248.83722308,64299.65307900,64248.83722308,64284.67048248,11.91986216
1767299400000,64284.67048248,64302.56510850,64284.67048248,64297.29835538,3.09672586
1767299460000,64297.29835538,64301.22535013,64278.06070266,64289.64302640,6.26695871
1767299520000,64289.64302640,64289.64302640,64266.49058516,64276.95380948,18.20690970
1767299580000,64276.95380948,64311.48980292,64276.95380948,64295.76243560,8.60231428
1767299640000,64295.76243560,64295.76243560,64261.46535325,64263.38281355,9.61129057
1767299700000,64263.38281355,64301.72517246,64262.00393084,64281.86455165,9.69975416
1767299760000,64281.86455165,64309.68519447,64281.86455165,64305.40662940,10.54803079
1767299820000,64305.40662940,64337.58391208,64305.40662940,64333.41013358,14.83702030
1767299880000,64333.41013358,64333.41013358,64309.84314092,64319.54894901,19.39596591
1767299940000,64319.54894901,64397.70620122,64319.54894901,64376.71038923,8.37354045
1767300000000,64376.71038923,64376.71038923,64351.10468095,64354.31335136,12.37291113
1767300060000,64354.31335136,64362.92956344,64354.31335136,64359.09823296,10.22432532
1767300120000,64359.09823296,64374.25438359,64348.06886208,64361.16162284,18.66984869
1767300180000,64361.16162284,64377.54289356,64348.15823996,64362.85056676,7.73804270
1767300240000,64362.85056676,64362.85056676,64341.75989789,64346.55692268,15.28671280
1767300300000,64346.55692268,64346.55692268,64327.39158639,64334.15624812,8.71424205
1767300360000,64334.15624812,64356.75134968,64334.15624812,64351.38459384,9.04640866
1767300420000,64351.38459384,64370.00998068,64351.38459384,64366.69373014,16.03336617
1767300480000,64366.69373014,64366.69373014,64355.32658139,64356.74480191,5.88741101
1767300540000,64356.74480191,64365.32047444,64355.12140986,64360.22094215,12.12891335
1767300600000,64360.22094215,64377.73701254,64360.22094215,64373.15290459,16.54704018
1767300660000,64373.15290459,64402.61846628,64365.31578097,64383.96712363,16.27887986
1767300720000,64383.96712363,64383.96712363,64343.14755275,64347.55870521,11.15613776
1767300780000,64347.55870521,64347.55870521,64317.18049738,64319.78033761,9.53634865
1767300840000,64319.78033761,64321.42496365,64286.90564308,64304.16530337,14.73450120
1767300900000,64304.16530337,64333.34031330,64304.16530337,64324.51951118,9.81692001
1767300960000,64324.51951118,64339.91757100,64324.51951118,64334.97909303,4.13161575
1767301020000,64334.97909303,64334.97909303,64307.02129646,64313.85854307,16.51657218
1767301080000,64313.85854307,64313.85854307,64285.67415836,64291.56965648,18.22974715
1767301140000,64291.56965648,64303.13994649,64291.56965648,64297.57289227,16.43533431
1767301200000,64297.57289227,64312.08920617,64297.57289227,64307.66482431,8.12872547
1767301260000,64307.66482431,64307.66482431,64258.65151562,64261.71246684,17.20848320
1767301320000,64261.71246684,64317.30351143,64261.71246684,64312.76357544,14.56427053
1767301380000,64312.76357544,64312.76357544,64262.35315255,64279.76584216,11.74433881
1767301440000,64279.76584216,64279.76584216,64259.49107033,64265.06125954,9.45193876
1767301500000,64265.06125954,64265.06125954,64213.63705007,64220.09009659,8.86911993
1767301560000,64220.09009659,64221.78544105,64194.77152338,64208.27848222,17.23122969
1767301620000,64208.27848222,64208.27848222,64177.48604311,64183.29598179,8.92936326
1767301680000,64183.29598179,64220.20859812,64183.29598179,64216.23078292,11.49819047
1767301740000,64216.23078292,64216.23078292,64182.87140484,64191.98799055,14.00004443
1767301800000,64191.98799055,64229.94498784,64191.98799055,64227.66454510,10.28464818
1767301860000,64227.66454510,64227.66454510,64205.95756374,64211.00504351,15.05589751
1767301920000,64211.00504351,64260.34790632,64211.00504351,64251.24181681,15.42756945
1767301980000,64251.24181681,64264.19816530,64251.24181681,64260.08284112,18.74746285
1767302040000,64260.08284112,64268.61258841,64260.08284112,64265.46442201,10.30738291
1767302100000,64265.46442201,64290.96885764,64265.12240733,64278.04563249,15.75942331
1767302160000,64278.04563249,64297.14822763,64278.04563249,64287.97766367,10.54277342
1767302220000,64287.97766367,64287.97766367,64236.74678978,64256.37229729,12.95493025
1767302280000,64256.37229729,64271.65063795,64256.37229729,64267.68690904,15.13209648
1767302340000,64267.68690904,64267.68690904,64205.98458646,64219.31892281,13.53279811
1767302400000,64219.31892281,64236.37350931,64219.31892281,64235.12479054,7.29255601
1767302460000,64235.12479054,64259.46899252,64235.12479054,64254.73745299,12.99941934
1767302520000,64254.73745299,64295.04169840,64254.73745299,64280.39942935,13.68756487
1767302580000,64280.39942935,64280.39942935,64198.29344324,64206.34097222,13.47553350
1767302640000,64206.34097222,64207.33706812,64203.93498267,64205.63602539,16.71037134
1767302700000,64205.63602539,64210.93879108,64205.63602539,64209.50576605,16.57970069
1767302760000,64209.50576605,64224.11005645,64206.68294669,64215.39650157,9.77663203
1767302820000,64215.39650157,64258.50846869,64215.39650157,64247.23844297,6.28051041
1767302880000,64247.23844297,64275.31161712,64247.23844297,64267.94747166,16.15626884
1767302940000,64267.94747166,64267.94747166,64257.23444920,64261.91447005,11.72926885
1767303000000,64261.91447005,64319.30499163,64261.91447005,64300.47317137,6.90116141
1767303060000,64300.47317137,64332.95545663,64300.47317137,64319.06273328,8.19313707
1767303120000,64319.06273328,64375.32372874,64319.06273328,64361.86358487,11.85984748
1767303180000,64361.86358487,64371.43933122,64361.86358487,64370.12005773,8.78013926
1767303240000,64370.12005773,64370.12005773,64344.65115548,64356.77674253,14.12876613
1767303300000,64356.77674253,64373.76940090,64356.77674253,64369.21667110,17.22013689
1767303360000,64369.21667110,64369.21667110,64346.15233435,64355.37294022,19.45343432
1767303420000,64355.37294022,64355.37294022,64311.53984519,64316.74153796,8.32668523
1767303480000,64316.74153796,64316.74153796,64264.57560345,64282.81974296,12.00525573
1767303540000,64282.81974296,64282.81974296,64240.19873024,64243.85445030,19.21953180
1767303600000,64243.85445030,64259.99123725,64237.85761941,64248.92442833,3.67144145
1767303660000,64248.92442833,64248.92442833,64213.14073372,64224.92860960,20.86019144
1767303720000,64224.92860960,64249.84591456,64224.92860960,64243.89687917,13.12011686
1767303780000,64243.89687917,64275.02157801,64243.89687917,64266.40241728,12.09346930
1767303840000,64266.40241728,64312.75989935,64266.40241728,64310.34161129,19.97587645
1767303900000,64310.34161129,64310.34161129,64287.21429602,64289.29461923,20.72630297
1767303960000,64289.29461923,64289.29461923,64250.84612558,64265.30708941,17.89148774
1767304020000,64265.30708941,64272.46165931,64241.64247505,64257.05206718,11.12876005
1767304080000,64257.05206718,64257.05206718,64226.43977206,64230.09159398,10.10351671
1767304140000,64230.09159398,64238.95898079,64230.09159398,64236.12515900,8.82001765
1767304200000,64236.12515900,64287.66992592,64236.12515900,64272.94933534,9.08707471
1767304260000,64272.94933534,64272.94933534,64257.05942023,64264.40172160,7.30609564
1767304320000,64264.40172160,64264.40172160,64233.72032606,64238.28040450,13.04074487
1767304380000,64238.28040450,64238.28040450,64182.13776995,64200.07634330,9.54844552
1767304440000,64200.07634330,64216.77131273,64200.07634330,64214.57912060,12.19461093
1767304500000,64214.57912060,64214.57912060,64191.64725083,64198.90316136,18.42678507
1767304560000,64198.90316136,64225.04832624,64198.90316136,64213.56959992,11.74682516
1767304620000,64213.56959992,64213.56959992,64170.75853386,64173.19459230,11.43186746
1767304680000,64173.19459230,64180.54038387,64173.19459230,64179.25179713,11.82261480
1767304740000,64179.25179713,64192.27924328,64179.25179713,64185.77082704,7.89953064
1767304800000,64185.77082704,64185.77082704,64169.31946993,64173.03854743,3.11968860
1767304860000,64173.03854743,64173.03854743,64146.30278416,64156.72194825,15.36112392
1767304920000,64156.72194825,64168.90721976,64155.47292953,64162.19007465,16.17913734
1767304980000,64162.19007465,64167.06738386,64151.01517934,64159.04128160,5.63964013
1767305040000,64159.04128160,64159.04128160,64109.73370746,64125.20946997,18.34948389
1767305100000,64125.20946997,64157.44994123,64125.20946997,64154.03310605,10.63575259
1767305160000,64154.03310605,64154.03310605,64127.26661003,64130.99172936,14.73213596
1767305220000,64130.99172936,64131.30904307,64123.60904485,64127.45904396,10.63732615
1767305280000,64127.45904396,64141.00788386,64127.45904396,64138.91231913,15.12761636
1767305340000,64138.91231913,64187.21199835,64138.91231913,64182.92611933,7.59442436
1767305400000,64182.92611933,64182.92611933,64122.97733897,64127.42422397,10.60771255
1767305460000,64127.42422397,64131.36484955,64123.51854697,64127.44169826,4.66245770
1767305520000,64127.44169826,64127.44169826,64095.87983063,64108.48858575,13.33543682
1767305580000,64108.48858575,64185.51708674,64108.48858575,64182.52374827,10.24940485
1767305640000,64182.52374827,64231.31179957,64182.52374827,64221.75083340,12.25039545
1767305700000,64221.75083340,64238.14084342,64221.75083340,64232.01820803,10.91472352
1767305760000,64232.01820803,64232.01820803,64182.49813762,64195.16188926,13.96429323
1767305820000,64195.16188926,64211.58385667,64195.16188926,64203.61312972,16.28521477
1767305880000,64203.61312972,64203.61312972,64185.57273485,64192.95384040,9.95614405
1767305940000,64192.95384040,64215.26496417,64192.53826524,64203.90161471,9.27881003
1767306000000,64203.90161471,64203.90161471,64183.72982187,64190.24898285,12.97339114
1767306060000,64190.24898285,64239.99253847,64190.24898285,64237.86134276,10.00458342
1767306120000,64237.86134276,64237.86134276,64219.31992967,64224.34159275,11.15410081
1767306180000,64224.34159275,64228.26026426,64219.68776998,64223.97401712,9.74299167
1767306240000,64223.97401712,64289.99373723,64223.97401712,64277.32323546,13.94457461
1767306300000,64277.32323546,64277.32323546,64253.55649079,64259.53819924,12.55455693
1767306360000,64259.53819924,64259.53819924,64241.94618389,64245.03650153,8.13786973
1767306420000,64245.03650153,64278.17762923,64234.44206427,64256.30984675,4.75445342
1767306480000,64256.30984675,64338.59665535,64256.30984675,64332.54559126,15.35961750
1767306540000,64332.54559126,64332.54559126,64287.32647827,64298.15751282,14.82256678
1767306600000,64298.15751282,64298.15751282,64263.04159862,64278.95747084,11.93836960
1767306660000,64278.95747084,64278.95747084,64246.25630467,64253.20017574,17.70930672
1767306720000,64253.20017574,64253.20017574,64239.60346153,64241.34400086,19.82428751
1767306780000,64241.34400086,64241.34400086,64173.54018684,64192.70430679,14.55286784
1767306840000,64192.70430679,64255.06843372,64192.70430679,64249.83988361,10.10285430
1767306900000,64249.83988361,64297.94984672,64249.83988361,64295.71085242,14.07124285
1767306960000,64295.71085242,64303.35261595,64284.71189599,64294.03225597,14.32193730
1767307020000,64294.03225597,64303.78173405,64283.75557401,64293.76865403,11.82373270
1767307080000,64293.76865403,64309.41384882,64290.04528361,64299.72956622,14.20451308
1767307140000,64299.72956622,64311.92102837,64299.72956622,64309.53776452,17.63823246
1767307200000,64309.53776452,64312.23137124,64292.05704335,64302.14420729,10.38430862
1767307260000,64302.14420729,64321.73106141,64302.14420729,64319.31427466,11.98245899
1767307320000,64319.31427466,64351.34958021,64313.28138759,64332.31548390,10.46473727
1767307380000,64332.31548390,64338.37435306,64331.97754511,64335.17594908,16.14840215
1767307440000,64335.17594908,64380.77983744,64335.17594908,64376.36986999,9.73619072
1767307500000,64376.36986999,64441.06716763,64376.36986999,64422.74171309,13.04428837
1767307560000,64422.74171309,64444.65741369,64397.18398650,64420.92070010,6.59099550
1767307620000,64420.92070010,64420.92070010,64403.87663911,64406.14701436,15.77427144
1767307680000,64406.14701436,64461.19078417,64406.14701436,64453.50649349,11.31188540
1767307740000,64453.50649349,64474.39374624,64445.98692499,64460.19033561,15.29869554
1767307800000,64460.19033561,64500.28535223,64460.19033561,64490.80110213,13.66871439
1767307860000,64490.80110213,64530.17340953,64490.80110213,64526.60786834,11.03040480
1767307920000,64526.60786834,64572.14833119,64519.48215521,64545.81524320,14.15216028
1767307980000,64545.81524320,64545.81524320,64530.80353235,64536.89574768,2.83891142
1767308040000,64536.89574768,64544.88516309,64526.19393732,64535.53955021,17.68218877
1767308100000,64535.53955021,64539.48953479,64531.33971182,64535.41462330,18.56797280
1767308160000,64535.41462330,64562.82708062,64535.41462330,64552.26493840,9.06485373
1767308220000,64552.26493840,64552.26493840,64510.10333610,64514.40757829,18.38598046
1767308280000,64514.40757829,64534.49584681,64514.40757829,64527.70628980,17.11097353
1767308340000,64527.70628980,64527.70628980,64475.78656894,64488.40853700,9.65369740
1767308400000,64488.40853700,64496.85021425,64488.40853700,64494.67770482,11.99994971
1767308460000,64494.67770482,64494.67770482,64477.22648346,64483.32285546,8.02110013
1767308520000,64483.32285546,64483.32285546,64471.21597108,64476.09629900,17.02680147
1767308580000,64476.09629900,64476.09629900,64439.63998356,64451.67706896,11.66087671
1767308640000,64451.67706896,64451.67706896,64415.82292245,64422.44653588,14.81285108
1767308700000,64422.44653588,64430.87497549,64418.01080778,64424.44289163,13.60450675
1767308760000,64424.44289163,64461.59954208,64424.44289163,64460.14623372,10.73419508
1767308820000,64460.14623372,64461.10474848,64456.69869567,64458.90172207,12.56843416
1767308880000,64458.90172207,64515.50046138,64458.90172207,64510.60119919,12.54412271
1767308940000,64510.60119919,64510.60119919,64459.53250519,64481.56989240,12.15655501
1767309000000,64481.56989240,64488.81982198,64477.87445914,64483.34714056,5.79462618
1767309060000,64483.34714056,64496.30716255,64483.34714056,64494.57121293,9.97173337
1767309120000,64494.57121293,64519.28839077,64494.57121293,64508.48607237,12.58042524
1767309180000,64508.48607237,64542.64196678,64508.48607237,64532.24581325,13.50304209
1767309240000,64532.24581325,64532.24581325,64506.26650122,64513.87669280,8.72399643
1767309300000,64513.87669280,64516.97299627,64512.72719789,64514.85009708,15.55516785
1767309360000,64514.85009708,64514.85009708,64480.25717879,64496.18571561,8.95278677
1767309420000,64496.18571561,64507.08689804,64494.63411141,64500.86050472,10.06446946
1767309480000,64500.86050472,64500.86050472,64486.51763419,64490.96258641,11.43064600
1767309540000,64490.96258641,64490.96258641,64454.78193389,64458.26096204,9.80428221
1767309600000,64458.26096204,64458.26096204,64421.28355863,64428.44447567,12.05671964
1767309660000,64428.44447567,64428.44447567,64399.55381099,64407.35385770,12.18619014
1767309720000,64407.35385770,64442.84343810,64407.35385770,64432.94583395,19.26517897
1767309780000,64432.94583395,64432.94583395,64423.33229067,64426.99975490,12.91234697
1767309840000,64426.99975490,64426.99975490,64391.11834684,64392.69436011,10.44637074
1767309900000,64392.69436011,64392.69436011,64341.56834553,64348.73022842,18.13245944
1767309960000,64348.73022842,64358.44049333,64326.42596081,64342.43322707,6.62921941
1767310020000,64342.43322707,64359.85056908,64342.43322707,64356.83923808,9.68851768
1767310080000,64356.83923808,64356.83923808,64326.39284330,64335.38140049,10.19307593
1767310140000,64335.38140049,64384.08256979,64335.38140049,64374.34366347,7.77632372
1767310200000,64374.34366347,64374.34366347,64346.99904723,64358.04050589,9.28429598
1767310260000,64358.04050589,64358.04050589,64329.75087337,64331.66427224,19.60288547
1767310320000,64331.66427224,64386.69135022,64331.66427224,64381.87990977,5.65368131
1767310380000,64381.87990977,64405.72255189,64381.87990977,64399.73924601,13.42394600
1767310440000,64399.73924601,64403.00929447,64399.73924601,64401.62737523,8.85916354
1767310500000,64401.62737523,64428.16435717,64401.62737523,64425.57957260,5.07631742
1767310560000,64425.57957260,64425.57957260,64404.08199051,64407.01337256,12.57731219
1767310620000,64407.01337256,64426.71504040,64395.22625729,64410.97064884,10.28940707
1767310680000,64410.97064884,64410.97064884,64342.57802809,64362.60089976,10.92652714
1767310740000,64362.60089976,64362.60089976,64353.40735127,64355.11139365,8.60687141
1767310800000,64355.11139365,64355.11139365,64332.89159364,64336.48292944,16.50392202
1767310860000,64336.48292944,64368.56359882,64336.48292944,64364.27265430,7.87703037
1767310920000,64364.27265430,64406.23542523,64364.27265430,64391.69210719,16.33005692
1767310980000,64391.69210719,64433.25138361,64391.69210719,64419.31101106,10.83680265
1767311040000,64419.31101106,64419.31101106,64382.91482376,64392.17520990,3.69292521
1767311100000,64392.17520990,64404.91761207,64373.35456389,64389.13608798,11.44672427
1767311160000,64389.13608798,64412.42939199,64389.13608798,64407.29620868,12.56005514
1767311220000,64407.29620868,64493.28462754,64407.29620868,64490.39874305,8.01588592
1767311280000,64490.39874305,64535.37722706,64490.39874305,64528.46002955,14.46013180
1767311340000,64528.46002955,64575.29211745,64528.46002955,64571.72051707,9.31652566
1767311400000,64571.72051707,64583.04622431,64571.10140289,64577.07381360,13.87449938
1767311460000,64577.07381360,64597.53689647,64576.12698759,64586.83194203,17.00125627
1767311520000,64586.83194203,64591.94084995,64578.19275630,64585.06680312,17.50802147
1767311580000,64585.06680312,64597.20438275,64585.06680312,64594.74195401,9.93834348
1767311640000,64594.74195401,64594.74195401,64580.05826668,64584.51149121,8.96686795
1767311700000,64584.51149121,64620.53526398,64584.51149121,64618.69409751,13.77147892
1767311760000,64618.69409751,64618.69409751,64601.40285815,64604.75039561,9.61943705
1767311820000,64604.75039561,64604.75039561,64574.35803517,64577.21071745,11.43467415
1767311880000,64577.21071745,64584.65736408,64572.21753158,64578.43744783,8.07100365
1767311940000,64578.43744783,64587.08044768,64566.55731774,64576.81888271,14.81873573
1767312000000,64576.81888271,64638.55575108,64576.81888271,64623.67889622,13.55605578
1767312060000,64623.67889622,64653.90853773,64623.67889622,64647.42710266,6.51047756
1767312120000,64647.42710266,64647.42710266,64625.32468684,64634.80641187,16.47894257
1767312180000,64634.80641187,64664.97214508,64634.43591620,64649.70403064,9.17756312
1767312240000,64649.70403064,64649.70403064,64627.91683979,64635.77571762,4.88012924
1767312300000,64635.77571762,64646.59239530,64635.77571762,64641.62264559,14.53460613
1767312360000,64641.62264559,64641.62264559,64597.72582037,64605.13146615,11.98348854
1767312420000,64605.13146615,64605.13146615,64551.53688294,64568.94792932,10.31149141
